[INFO]   ,2,2730
[INFO]   ,2,2581
[INFO]   ,2,3488
[INFO]   ,2,1485
[INFO]   ,2,3202
[INFO]   ,2,1730
[INFO]   ,2,2129
[INFO]   ,2,3042
[INFO]   ,3,3011
[INFO]   ,3,2959
[INFO]   ,3,2238
[INFO]   ,3,3271
[INFO]   ,3,2180
[INFO]   ,3,2629
[INFO]   ,3,1635
[INFO]   ,3,2015
[INFO]   ,3,3005
[INFO]   ,3,1794
[INFO]   ,3,2990
[INFO]   ,3,2195
[INFO]   ,3,3084
[INFO]   ,6,2167
[INFO]   ,6,2602
[INFO]   ,6,2395
[INFO]   ,6,2371
[INFO]   ,6,1703
[INFO]   ,6,3022
[INFO]   ,6,3515
[INFO]   ,6,2550
[INFO]   ,6,2027
[INFO]   ,8,3006
[INFO]   ,8,1448
[INFO]   ,8,1942
[INFO]   ,8,2363
[INFO]   ,8,2879
[INFO]   ,8,2670
[INFO]   ,8,2996
[INFO]   ,8,2995
[INFO]   ,8,2009
[INFO]   ,8,2180
[INFO]   ,4,3268
[INFO]   ,4,2419
[INFO]   ,4,2443
[INFO]   ,4,2947
[INFO]   ,4,2140
[INFO]   ,4,2970
[INFO]   ,4,2413
[INFO]   ,4,3098
[INFO]   ,4,1796
[INFO]   ,4,2417
[INFO]   ,4,1549
[INFO]   ,5,2389
[INFO]   ,5,2420
[INFO]   ,5,2960
[INFO]   ,5,1958
[INFO]   ,5,1856
[INFO]   ,5,2247
[INFO]   ,5,2927
[INFO]   ,7,2916
[INFO]   ,7,3352
[INFO]   ,7,1666
[INFO]   ,7,2686
[INFO]   ,7,1703
[INFO]   ,7,1735
[INFO]   ,7,2028
[INFO]   ,7,1366
[INFO]   ,7,2764
[INFO]   ,7,2087
[INFO]   ,7,1579
[INFO]   ,7,1767
[INFO]   ,9,1806
[INFO]   ,9,3290
[INFO]   ,9,2734
[INFO]   ,9,1940
[INFO]   ,9,2935
[INFO]   ,9,2966
[INFO]   ,9,2710
[INFO]   ,10,2865
[INFO]   ,9,2778
[INFO]   ,9,1947
[INFO]   ,9,2445
[INFO]   ,9,3385
[INFO]   ,9,1861
[INFO]   ,9,3007
[INFO]   ,9,3488
